"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72405013743","2009-01-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  25.1","24","   5.5","24","1015.7","24","013.5","24"," 10.0","24","  9.7","24"," 14.0"," 24.1","  34.0"," ","  18.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-01-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.6","24","  11.0","24","1018.6","24","016.4","24"," 10.0","24","  4.5","24"," 11.1","999.9","  41.0"," ","  18.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-01-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.2","24","  21.7","24","1016.0","24","013.8","24"," 10.0","24","  4.0","24","  8.0","999.9","  51.1"," ","  19.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-01-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.4","24","  23.3","24","1015.7","24","013.4","24","  9.9","24"," 10.6","24"," 21.0"," 28.0","  51.1"," ","  25.2"," "," 0.00","G","999.9","000000"
"72405013743","2009-01-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  25.9","24","   6.7","24","1027.7","24","025.5","24"," 10.0","24","  6.9","24"," 17.1"," 21.0","  30.9","*","  21.0","*"," 0.00","G","999.9","000000"
"72405013743","2009-01-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.0","24","  13.0","24","1029.5","22","027.5","24","  9.7","24","  3.9","24","  9.9","999.9","  34.0"," ","  21.0"," "," 0.00","G","999.9","001000"
"72405013743","2009-01-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.4","24","  21.6","24","1030.7","17","028.8","24","  6.7","24","  3.6","24","  7.0","999.9","  30.9"," ","  25.0"," "," 0.00","G","  2.0","011000"
"72405013743","2009-01-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  31.1","24","  29.3","24","1015.7","16","014.3","24","  3.5","24","  4.3","24"," 13.0"," 25.1","  43.0"," ","  28.0"," "," 0.50","G","  1.2","011000"
"72405013743","2009-01-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.0","24","  20.9","24","1014.9","24","012.7","24"," 10.0","24","  8.7","24"," 17.1"," 25.1","  43.0"," ","  27.0"," "," 0.16","G","  1.2","000000"
"72405013743","2009-01-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.3","24","  21.5","24","1015.3","24","013.0","24","  7.8","24","  4.1","24"," 17.1"," 24.1","  43.0"," ","  25.0"," "," 0.00","G","  1.2","000000"
"72405013743","2009-01-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.4","24","   6.7","24","1018.4","24","016.2","24"," 10.0","24","  7.9","24"," 13.0"," 22.0","  43.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.4","24","  19.3","24","1016.0","24","013.7","24"," 10.0","24","  8.1","24"," 15.9"," 22.0","  61.0"," ","  21.9"," "," 0.00","G","999.9","001000"
"72405013743","2009-02-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.3","24","  28.7","24","1014.1","24","011.8","24"," 10.0","24","  7.5","24"," 22.0"," 31.1","  61.0"," ","  26.2"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.0","24","  27.2","24","1011.8","21","009.5","24","  8.4","24"," 11.3","24"," 15.9"," 23.9","  41.0","*","  33.1","*"," 0.03","G","999.9","001000"
"72405013743","2009-02-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  30.1","24","  15.3","24","1016.2","23","013.9","24","  9.3","24"," 11.3","24"," 15.9"," 24.1","  42.1"," ","  26.1"," "," 0.00","H","999.9","001000"
"72405013743","2009-02-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  21.5","24","   1.1","24","1029.3","24","027.0","24"," 10.0","24"," 13.7","24"," 21.0"," 28.9","  36.0"," ","  15.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  27.0","24","   7.2","24","1030.6","24","028.5","24"," 10.0","24","  4.5","24","  9.9","999.9","  42.1"," ","  15.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.9","24","  24.7","24","1026.7","24","024.5","24"," 10.0","24","  4.6","24"," 11.1","999.9","  59.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.2","24","  32.8","24","1018.9","24","016.5","24"," 10.0","24","  8.8","24"," 21.0"," 29.9","  66.9","*","  45.0","*"," 0.00","G","999.9","000000"
"72405013743","2009-02-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.9","24","  28.4","24","1028.3","24","025.9","24","  9.9","24","  6.6","24"," 11.1","999.9","  66.9"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.9","24","  34.3","24","1024.8","24","022.5","24"," 10.0","24","  4.5","24","  8.9"," 18.1","  59.0"," ","  30.2"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.8","24","  45.4","24","1015.0","24","012.6","24","  9.9","24","  8.0","24"," 21.0"," 31.1","  72.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.3","24","  34.5","24","1003.6","24","000.9","24"," 10.0","24"," 17.0","24"," 26.0"," 41.0","  72.0"," ","  46.0"," "," 0.06","G","999.9","010000"
"72405013743","2009-02-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.2","24","  19.9","24","1014.6","24","012.2","24"," 10.0","24"," 13.5","24"," 22.9"," 31.1","  52.0","*","  42.1","*"," 0.00","G","999.9","000000"
"72405013743","2009-02-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.4","24","  23.8","24","1016.3","24","014.0","24"," 10.0","24","  4.6","24","  8.9","999.9","  48.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.6","24","  22.1","24","1019.2","24","016.7","24"," 10.0","24","  9.6","24"," 15.0"," 19.0","  48.0"," ","  30.9"," "," 0.00","G","999.9","010000"
"72405013743","2009-02-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.8","24","  17.1","24","1022.4","24","020.1","24"," 10.0","24"," 10.5","24"," 15.0"," 22.0","  43.0"," ","  31.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.7","24","  13.2","24","1025.7","24","023.4","24"," 10.0","24","  7.6","24"," 14.0","999.9","  42.1"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.0","24","  26.6","24","1014.2","21","011.7","24","  8.3","24","  9.8","24"," 15.9"," 22.0","  45.0"," ","  26.2"," "," 0.00","G","999.9","011000"
"72405013743","2009-02-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.2","24","  33.4","24","1000.4","19","997.3","24","  9.8","24"," 11.7","24"," 22.0"," 31.1","  50.0"," ","  32.0"," "," 0.14","G","999.9","010000"
"72405013743","2009-02-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.6","24","   4.7","24","1013.7","24","011.5","24"," 10.0","24"," 13.7","24"," 20.0"," 29.9","  50.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.9","24","  10.2","24","1023.9","24","021.6","24"," 10.0","24","  6.9","24"," 15.9"," 22.0","  45.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.0","24","  23.7","24","1018.1","23","015.5","24"," 10.0","24"," 11.5","24"," 22.0"," 29.9","  45.0"," ","  25.2"," "," 0.00","G","999.9","011000"
"72405013743","2009-02-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  31.6","24","  10.3","24","1024.4","24","022.1","24"," 10.0","24"," 15.1","24"," 22.9"," 34.0","  42.1"," ","  28.0"," "," 0.03","G","999.9","000000"
"72405013743","2009-02-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.8","24","   6.8","24","1029.8","24","027.6","24"," 10.0","24"," 12.1","24"," 17.1"," 27.0","  39.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.9","24","  14.2","24","1030.8","24","028.5","24"," 10.0","24","  3.0","24","  8.0"," 15.0","  50.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.7","24","  23.6","24","1026.7","24","024.3","24"," 10.0","24","  5.9","24","  9.9","999.9","  57.0"," ","  24.3"," "," 0.00","G","999.9","000000"
"72405013743","2009-02-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.5","24","  40.3","24","1018.0","24","015.7","24"," 10.0","24"," 10.9","24"," 21.0"," 28.9","  66.0"," ","  35.1"," "," 0.00","G","999.9","010000"
"72405013743","2009-02-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.3","24","  32.5","24","1019.9","24","017.3","24","  9.8","24"," 12.5","24"," 22.0"," 28.0","  66.0"," ","  37.0"," "," 0.05","G","999.9","010000"
"72405013743","2009-03-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.6","24","  26.8","24","1018.1","19","015.9","24","  7.6","24"," 10.3","24"," 17.1"," 22.0","  37.9","*","  30.2","*"," 0.10","G","999.9","011000"
"72405013743","2009-03-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.5","24","  18.4","24","1016.8"," 9","013.4","24","  4.4","24"," 17.2","24"," 27.0"," 41.0","  33.8","*","  21.2","*"," 0.35","G","  3.9","101000"
"72405013743","2009-03-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  20.6","24","   0.9","24","1026.2","24","024.0","24"," 10.0","24"," 13.4","24"," 18.1"," 28.0","  30.0"," ","  14.0"," "," 0.09","G","  3.1","000000"
"72405013743","2009-03-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.1","24","   4.7","24","1031.1","24","028.9","24"," 10.0","24","  6.3","24","  8.9","999.9","  37.9"," ","  14.0"," "," 0.00","G","  1.2","000000"
"72405013743","2009-03-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.5","24","  19.8","24","1030.2","24","027.9","24"," 10.0","24","  3.8","24","  9.9","999.9","  50.0"," ","  19.9"," "," 0.00","G","  2.0","000000"
"72405013743","2009-03-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.8","24","  31.9","24","1022.0","24","019.6","24"," 10.0","24","  9.4","24"," 13.0"," 18.1","  64.0"," ","  27.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.1","24","  44.4","24","1018.8","24","016.4","24"," 10.0","24","  6.7","24"," 11.1","999.9","  71.1"," ","  41.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  63.1","24","  47.8","24","1012.6","24","010.2","24"," 10.0","24","  8.0","24"," 12.0","999.9","  73.9"," ","  42.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  61.7","24","  41.5","24","1010.7","24","008.4","24"," 10.0","24"," 10.8","24"," 20.0"," 31.1","  73.9"," ","  50.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.0","24","  33.0","24","1025.7","23","023.5","24"," 10.0","24","  9.4","24"," 15.0"," 18.1","  52.0","*","  39.0","*"," 0.00","G","999.9","000000"
"72405013743","2009-03-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.0","24","  42.5","24","1018.5","18","016.6","24","  9.8","24","  8.0","24"," 20.0"," 29.9","  73.0"," ","  39.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.1","24","  15.5","24","1028.8","24","026.5","24"," 10.0","24"," 11.3","24"," 20.0"," 33.0","  73.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.1","24","  24.1","24","1031.7","22","029.8","24","  9.5","24","  5.1","24","  7.0","999.9","  44.6","*","  33.8","*"," 0.00","G","999.9","011000"
"72405013743","2009-03-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.1","24","  33.4","24","1027.1","19","024.7","24","  7.3","24","  3.0","24","  7.0","999.9","  45.0"," ","  35.1"," "," 0.00","G","999.9","010000"
"72405013743","2009-03-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.0","24","  37.3","24","1022.9","17","020.8","24","  7.6","24","  3.7","24","  8.0","999.9","  45.0"," ","  36.0"," "," 0.10","G","999.9","010000"
"72405013743","2009-03-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.6","24","  40.7","24","1024.5","20","022.0","24","  5.2","24","  1.8","24","  7.0","999.9","  48.9"," ","  39.0"," "," 0.09","G","999.9","010000"
"72405013743","2009-03-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.1","24","  38.9","24","1025.2","16","022.6","24","  6.7","24","  5.9","24"," 11.1"," 15.9","  53.1"," ","  41.0"," "," 0.14","G","999.9","010000"
"72405013743","2009-03-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.7","24","  42.0","24","1023.5","19","021.8","24","  7.2","24","  7.5","24"," 13.0","999.9","  62.1"," ","  39.0"," "," 0.06","G","999.9","100000"
"72405013743","2009-03-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.5","24","  43.8","24","1017.9","24","015.5","24","  9.9","24","  8.5","24"," 19.0"," 22.0","  62.1"," ","  39.0"," "," 0.00","G","999.9","010000"
"72405013743","2009-03-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.7","24","  27.5","24","1024.4","24","022.1","24"," 10.0","24","  9.4","24"," 18.1"," 21.0","  59.0"," ","  37.9"," "," 0.04","G","999.9","000000"
"72405013743","2009-03-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.9","24","  17.8","24","1032.4","24","030.1","24"," 10.0","24","  4.4","24"," 12.0","999.9","  51.1"," ","  28.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.0","24","  25.1","24","1029.8","24","027.5","24"," 10.0","24","  6.4","24"," 13.0"," 19.0","  62.1"," ","  29.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.6","24","  18.4","24","1027.8","24","025.4","24"," 10.0","24","  9.5","24"," 15.9"," 21.0","  62.1"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.5","24","   5.9","24","1031.3","24","029.0","24"," 10.0","24","  7.8","24"," 14.0","999.9","  52.0"," ","  28.0"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.6","24","  15.2","24","1029.2","24","026.8","24"," 10.0","24","  6.1","24"," 13.0"," 18.1","  51.1"," ","  28.2"," "," 0.00","G","999.9","000000"
"72405013743","2009-03-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.3","24","  35.3","24","1020.3","16","017.1","24","  7.3","24","  8.5","24"," 13.0","999.9","  51.1"," ","  34.0"," "," 0.03","G","999.9","010000"
"72405013743","2009-03-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.0","24","  44.6","24","1015.4","16","012.7","24","  7.0","24","  4.4","24","  8.0","999.9","  62.1"," ","  39.9"," "," 0.30","G","999.9","010000"
"72405013743","2009-03-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.4","24","  47.5","24","1012.8","12","010.7","24","  4.5","24","  6.3","24"," 13.0","999.9","  62.1"," ","  44.1"," "," 0.68","G","999.9","010000"
"72405013743","2009-03-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.0","24","  49.1","24"," 998.8","15","997.8","24","  5.6","24","  8.9","24"," 22.9"," 36.9","  75.9"," ","  48.0"," "," 0.08","G","999.9","110000"
"72405013743","2009-03-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  51.4","24","  29.9","24","1007.4","24","005.1","24"," 10.0","24"," 13.7","24"," 22.0"," 28.0","  57.9","*","  46.0","*"," 0.01","G","999.9","000000"
"72405013743","2009-03-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.6","24","  29.9","24","1020.5","24","018.1","24"," 10.0","24","  6.1","24"," 11.1","999.9","  61.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72405013743","2009-04-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  51.1","24","  43.1","24","1018.7","18","015.8","24","  9.4","24","  5.8","24"," 11.1","999.9","  61.0"," ","  39.9"," "," 0.00","G","999.9","010000"
"72405013743","2009-04-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  54.8","24","  52.3","24","1014.4","11","013.1","24","  3.6","24","  5.0","24","  9.9","999.9","  61.0"," ","  45.0"," "," 0.18","G","999.9","110000"
"72405013743","2009-04-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  61.8","24","  53.3","24"," 997.6","17","994.6","24","  7.1","24"," 11.3","24"," 22.0"," 31.1","  73.0"," ","  53.1"," "," 0.36","G","999.9","010000"
"72405013743","2009-04-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  57.3","24","  29.1","24","1004.3","24","002.6","24"," 10.0","24"," 14.9","24"," 22.9"," 33.0","  73.0"," ","  46.9"," "," 0.41","G","999.9","000000"
"72405013743","2009-04-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  57.5","24","  29.7","24","1011.6","24","009.3","24"," 10.0","24","  7.0","24"," 13.0"," 23.9","  69.1"," ","  44.1"," "," 0.00","G","999.9","000000"
"72405013743","2009-04-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.7","24","  45.9","24"," 997.2","23","995.0","24","  9.6","24","  8.0","24"," 17.1"," 27.0","  69.1"," ","  44.1"," "," 0.00","G","999.9","010000"
