"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72405013743","2008-01-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.0","24","  20.5","24","1017.0","24","014.7","24"," 10.0","24","  8.3","24"," 18.1"," 26.0","  48.0"," ","  27.1"," "," 0.00","G","999.9","000000"
"72405013743","2008-01-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.8","24","  14.7","24","1017.5","24","015.2","24"," 10.0","24","  6.3","24"," 14.0"," 21.0","  48.0"," ","  28.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-01-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.3","24","   7.8","24","1029.2","24","027.0","24"," 10.0","24"," 11.0","24"," 19.0"," 27.0","  43.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-01-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.4","24","   8.9","24","1025.9","24","023.7","24"," 10.0","24","  3.6","24","  8.0","999.9","  39.9"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-01-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.8","24","  17.8","24","1019.4","24","017.2","24"," 10.0","24","  7.1","24"," 13.0"," 18.1","  45.0"," ","  29.1"," "," 0.00","G","999.9","000000"
"72405013743","2008-01-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.0","24","  23.9","24","1021.1","24","018.8","24","  9.9","24","  7.1","24"," 11.1"," 14.0","  46.9"," ","  30.2"," "," 0.00","G","999.9","000000"
"72405013743","2008-01-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.0","24","  29.1","24","1013.3","24","011.0","24","  9.3","24","  3.2","24","  7.0","999.9","  53.1"," ","  33.1"," "," 0.00","G","999.9","010000"
"72405013743","2008-01-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.7","24","  24.9","24","1007.1","23","004.0","24"," 10.0","24"," 11.8","24"," 22.0"," 34.0","  55.9"," ","  33.1"," "," 0.06","G","999.9","010000"
"72405013743","2008-01-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.8","24","   4.3","24","1031.0","24","028.2","24"," 10.0","24","  7.9","24"," 13.0"," 20.0","  55.9"," ","  28.0"," "," 0.01","G","999.9","000000"
"72405013743","2008-02-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.3","24","  28.8","24","1025.0","15","020.2","24","  6.7","24","  6.7","24"," 12.0"," 21.0","  46.9"," ","  29.1"," "," 0.28","G","999.9","110000"
"72405013743","2008-02-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.8","24","  31.4","24","1021.0","24","018.4","24"," 10.0","24","  4.2","24","  9.9","999.9","  51.1"," ","  32.0"," "," 1.77","G","999.9","000000"
"72405013743","2008-02-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.3","24","  32.3","24","1023.0","24","020.7","24","  8.7","24","  3.4","24","  7.0","999.9","  57.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.0","24","  36.8","24","1023.7","24","021.3","24","  9.5","24","  3.2","24","  8.0","999.9","  57.0"," ","  32.0"," "," 0.00","G","999.9","010000"
"72405013743","2008-02-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  49.2","24","  43.1","24","1017.3","17","014.6","24","  6.0","24","  3.5","24"," 21.0"," 31.1","  64.9"," ","  39.9"," "," 0.01","G","999.9","100000"
"72405013743","2008-02-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  62.8","24","  52.4","24","1006.0","24","004.1","24"," 10.0","24"," 11.5","24"," 21.0"," 28.0","  73.9"," ","  41.0"," "," 0.00","G","999.9","010000"
"72405013743","2008-02-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.4","24","  36.1","24","1006.0","24","003.0","24","  9.9","24"," 11.8","24"," 17.1"," 27.0","  73.9"," ","  44.1"," "," 0.14","G","999.9","010010"
"72405013743","2008-02-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.9","24","  27.4","24","1015.2","24","012.8","24"," 10.0","24","  4.2","24","  9.9"," 15.0","  59.0"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.0","24","  33.5","24","1014.6","24","012.6","24"," 10.0","24","  4.5","24","  8.9","999.9","  59.0"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.8","24","  22.9","24","1010.3","24","007.7","24"," 10.0","24","  9.7","24"," 25.1"," 39.0","  59.0"," ","  32.0"," "," 0.00","G","999.9","010000"
"72405013743","2008-02-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  24.1","24","  -6.0","24","1027.1","24","024.9","24"," 10.0","24"," 11.6","24"," 25.1"," 38.1","  32.0","*","  17.1","*"," 0.00","G","999.9","000000"
"72405013743","2008-02-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.2","24","   9.8","24","1029.4","19","026.5","24","  9.7","24","  7.3","24","  9.9","999.9","  32.0"," ","  16.0"," "," 0.00","G","999.9","011000"
"72405013743","2008-02-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.3","24","  30.5","24","1009.5","16","006.2","24","  4.6","24","  6.9","24"," 17.1"," 22.0","  41.0"," ","  25.0"," "," 1.12","G","999.9","010000"
"72405013743","2008-02-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.5","24","  19.3","24","1016.6","24","014.3","24"," 10.0","24"," 13.0","24"," 21.0"," 29.9","  44.1"," ","  28.0"," "," 0.23","G","999.9","000000"
"72405013743","2008-02-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.1","24","  27.5","24","1021.0","24","018.7","24"," 10.0","24","  6.4","24"," 15.9"," 24.1","  57.9"," ","  28.2"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.4","24","  23.0","24","1025.5","24","023.2","24"," 10.0","24","  9.0","24"," 17.1"," 22.0","  57.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.5","24","  29.5","24","1023.1","24","020.8","24"," 10.0","24","  4.2","24","  8.9","999.9","  51.1"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.3","24","  49.3","24","1003.7","22","001.1","24","  9.2","24"," 10.9","24"," 18.1"," 31.1","  73.9"," ","  33.1"," "," 0.10","G","999.9","010000"
"72405013743","2008-02-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.1","24","  19.1","24","1011.4","24","009.1","24"," 10.0","24"," 10.4","24"," 20.0"," 35.0","  50.0","*","  39.0","*"," 0.12","G","999.9","000000"
"72405013743","2008-02-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.9","24","  13.8","24","1019.4","22","016.8","24","  8.9","24","  5.8","24"," 15.0"," 22.0","  50.0"," ","  28.0"," "," 0.00","G","  1.2","001000"
"72405013743","2008-02-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.3","24","  10.1","24","1029.1","24","026.6","24","  9.7","24","  8.1","24"," 17.1","999.9","  36.0"," ","  21.0"," "," 0.02","G","  1.2","001000"
"72405013743","2008-02-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.6","24","  24.7","24","1020.7","17","018.3","24","  5.9","24","  5.7","24"," 13.0","999.9","  36.0"," ","  21.0"," "," 0.12","G","  1.2","011000"
"72405013743","2008-02-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.2","24","  33.3","24","1013.7","20","010.9","24","  5.9","24","  4.8","24"," 11.1","999.9","  41.0"," ","  30.2"," "," 0.17","G","999.9","010000"
"72405013743","2008-02-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.8","24","  21.5","24","1021.9","24","019.6","24","  9.9","24","  5.8","24"," 12.0","999.9","  44.1"," ","  28.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.0","24","  29.8","24","1016.4","24","014.1","24","  9.9","24","  5.4","24"," 11.1"," 14.0","  51.1"," ","  29.1"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.2","24","  38.7","24","1006.4","22","003.6","24","  6.0","24","  4.4","24"," 11.1"," 14.0","  54.0"," ","  37.9"," "," 0.04","G","999.9","010000"
"72405013743","2008-02-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.5","24","  27.4","24","1000.7","24","998.5","24","  9.2","24"," 12.2","24"," 21.0"," 29.9","  54.0"," ","  34.0"," "," 0.05","G","999.9","000000"
"72405013743","2008-02-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.1","24","   6.8","24","1019.1","24","016.9","24"," 10.0","24"," 12.1","24"," 15.9"," 28.9","  44.1"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-02-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.6","24","  13.1","24","1030.6","24","028.3","24"," 10.0","24","  6.7","24"," 15.0"," 18.1","  46.9"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.9","24","  25.6","24","1018.4","24","015.8","24"," 10.0","24"," 13.2","24"," 20.0"," 31.1","  51.1","*","  44.1","*"," 0.00","G","999.9","010000"
"72405013743","2008-03-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.0","24","  17.3","24","1025.4","24","023.1","24"," 10.0","24","  7.2","24"," 15.0"," 22.0","  53.1"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.5","24","  30.7","24","1023.8","24","021.5","24"," 10.0","24","  9.6","24"," 21.0"," 25.1","  70.0"," ","  31.1"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  62.3","24","  50.7","24","1013.0","24","010.7","24","  9.9","24"," 12.4","24"," 21.0"," 27.0","  72.0","*","  55.9","*"," 0.00","G","999.9","010000"
"72405013743","2008-03-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  57.5","24","  44.9","24","1004.8","23","001.5","24","  9.0","24"," 13.9","24"," 32.1"," 63.9","  72.0"," ","  46.9"," "," 0.71","G","999.9","010010"
"72405013743","2008-03-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.3","24","  28.3","24","1020.8","24","018.6","24"," 10.0","24","  6.6","24"," 31.1"," 40.0","  62.1"," ","  37.0"," "," 0.45","G","999.9","000000"
"72405013743","2008-03-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.2","24","  37.9","24","1019.6","17","017.0","24","  7.2","24","  6.1","24"," 11.1","999.9","  57.0"," ","  37.0"," "," 0.00","G","999.9","010000"
"72405013743","2008-03-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  51.1","24","  46.4","24","1002.1","17","998.7","24","  6.0","24","  8.2","24"," 35.9"," 52.1","  64.9"," ","  39.0"," "," 0.65","G","999.9","010000"
"72405013743","2008-03-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.0","24","  13.6","24","1019.8","24","018.5","24"," 10.0","24"," 13.8","24"," 22.9"," 38.1","  46.0","*","  28.9","*"," 0.12","G","999.9","010000"
"72405013743","2008-03-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.2","24","  21.0","24","1029.4","24","027.1","24"," 10.0","24","  6.5","24"," 15.0"," 21.0","  51.1"," ","  29.1"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.1","24","  34.4","24","1021.3","24","019.1","24","  9.0","24","  2.9","24","  8.0","999.9","  54.0"," ","  33.1"," "," 0.00","G","999.9","010000"
"72405013743","2008-03-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.7","24","  31.1","24","1009.8","24","007.5","24"," 10.0","24","  9.0","24"," 18.1"," 27.0","  59.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.0","24","  28.8","24","1014.3","24","012.3","24"," 10.0","24","  6.7","24"," 15.0","999.9","  62.1"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.7","24","  41.4","24","1008.0","24","005.7","24","  9.0","24","  5.3","24","  9.9","999.9","  69.1"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.3","24","  40.8","24","1005.0","22","002.6","24","  8.7","24","  8.1","24"," 19.0"," 25.1","  69.1"," ","  44.1"," "," 0.00","G","999.9","010000"
"72405013743","2008-03-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  49.4","24","  37.9","24","1014.2","21","010.8","24","  8.6","24"," 10.0","24"," 19.0"," 28.9","  63.0"," ","  44.1"," "," 0.56","G","999.9","010000"
"72405013743","2008-03-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.7","24","  19.4","24","1032.0","24","029.7","24"," 10.0","24"," 10.1","24"," 17.1"," 22.0","  53.1"," ","  34.0"," "," 0.04","G","999.9","000000"
"72405013743","2008-03-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.4","24","  25.8","24","1029.7","24","027.3","24"," 10.0","24","  7.5","24"," 15.9"," 20.0","  55.9"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.5","24","  46.0","24","1011.8","21","009.3","24","  8.9","24","  7.7","24"," 22.9"," 31.1","  68.0"," ","  44.1"," "," 0.00","G","999.9","010000"
"72405013743","2008-03-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  54.5","24","  35.7","24","1006.1","23","002.7","24","  9.7","24"," 17.5","24"," 28.0"," 42.9","  70.0"," ","  44.1"," "," 0.54","G","999.9","010000"
"72405013743","2008-03-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.2","24","  17.7","24","1021.3","24","019.0","24"," 10.0","24"," 10.0","24"," 20.0"," 27.0","  64.0"," ","  39.0"," "," 0.03","G","999.9","000000"
"72405013743","2008-03-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.3","24","  25.9","24","1014.7","24","012.4","24"," 10.0","24","  7.3","24"," 15.9","999.9","  57.9"," ","  39.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.0","24","  18.3","24","1020.6","24","018.3","24"," 10.0","24","  8.0","24"," 15.9"," 19.0","  51.1"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.4","24","  20.5","24","1023.2","24","020.8","24"," 10.0","24","  4.8","24"," 12.0"," 19.0","  52.0"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.3","24","  19.5","24","1025.5","24","023.2","24"," 10.0","24","  8.7","24"," 18.1"," 25.1","  54.0"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  57.0","24","  27.7","24","1018.2","24","015.9","24"," 10.0","24"," 11.6","24"," 15.9"," 25.1","  71.1"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.3","24","  39.6","24","1016.9","24","014.5","24"," 10.0","24","  4.3","24"," 11.1","999.9","  71.1"," ","  48.0"," "," 0.00","G","999.9","010000"
"72405013743","2008-03-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.2","24","  43.7","24","1010.5","24","007.8","24","  9.5","24","  8.2","24"," 21.0"," 28.0","  73.9"," ","  46.9"," "," 0.01","G","999.9","000000"
"72405013743","2008-03-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.5","24","  24.4","24","1026.6","24","024.3","24"," 10.0","24"," 10.7","24"," 22.0"," 28.0","  57.0","*","  37.9","*"," 0.00","G","999.9","000000"
"72405013743","2008-03-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.2","24","  20.8","24","1035.9","24","033.6","24"," 10.0","24","  7.7","24"," 13.0","999.9","  53.1"," ","  35.1"," "," 0.00","G","999.9","000000"
"72405013743","2008-03-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.5","24","  37.9","24","1032.3","19","030.2","24","  6.5","24","  2.9","24","  7.0","999.9","  52.0"," ","  35.1"," "," 0.00","G","999.9","010000"
"72405013743","2008-04-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  59.5","24","  53.2","24","1016.9","15","015.4","24","  6.6","24","  9.3","24"," 20.0"," 28.9","  75.9"," ","  42.1"," "," 0.10","G","999.9","010000"
"72405013743","2008-04-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.2","24","  31.6","24","1023.5","24","021.2","24"," 10.0","24"," 13.7","24"," 21.0"," 29.9","  75.9"," ","  44.1"," "," 0.04","G","999.9","000000"
"72405013743","2008-04-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.2","24","  28.2","24","1032.1","24","029.7","24","  9.4","24","  5.4","24"," 18.1"," 22.0","  51.1","*","  39.2","*"," 0.00","G","999.9","010000"
"72405013743","2008-04-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.0","24","  43.2","24","1014.2","20","014.2","24","  7.1","24","  6.5","24"," 18.1"," 25.1","  63.0","*","  39.2","*"," 0.75","G","999.9","010000"
"72405013743","2008-04-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  59.2","24","  48.5","24","1012.7","24","010.4","24","  9.3","24","  6.2","24"," 15.0","999.9","  64.9"," ","  43.0"," "," 0.09","G","999.9","000000"
